Freq (mhz), Count166.686005, 21 
760.661987, 52 
760.697998, 17 
760.703979, 40 
760.710022, 2 
760.716003, 4 
760.739990, 15 
760.757996, 5 
760.835938, 39 
760.841980, 15 
760.848022, 3 
760.854004, 2 
760.883972, 13 
760.889954, 21 
760.931946, 23 
760.937988, 44 
760.956055, 3 
760.961975, 4 
760.973999, 45 
760.979980, 10 
760.985962, 17 
761.010010, 31 
761.022034, 101 
761.027954, 1 
761.033997, 1 
761.052002, 14 
761.057983, 1 
761.064026, 14 
761.070007, 62 
761.075989, 26 
761.088013, 13 
761.093994, 2 
761.100037, 4 
761.105957, 211 
761.112000, 128 
761.118042, 4 
761.130005, 1 
761.148010, 14 
761.153992, 55 
761.159973, 70 
761.166016, 28 
761.171997, 56 
761.177979, 45 
761.184021, 17 
761.201965, 38 
761.208008, 26 
761.213989, 68 
761.231995, 6 
761.238037, 39 
761.244019, 217 
761.250000, 128 
761.255981, 85 
761.262024, 6 
761.280029, 18 
761.286011, 154 
761.292053, 65 
761.297974, 200 
761.304016, 15 
761.315979, 3 
761.321960, 6 
761.328003, 38 
761.334045, 139 
761.340027, 29 
761.346008, 74 
761.351990, 1 
761.363953, 2 
761.369995, 10 
761.375977, 20 
761.382019, 269 
761.388062, 225 
761.393982, 14 
761.411987, 1 
761.424011, 66 
761.429993, 101 
761.436035, 19 
761.454041, 2 
761.459961, 19 
761.466003, 72 
761.471985, 103 
761.478027, 33 
761.484009, 56 
761.489990, 37 
761.507996, 2 
761.513977, 35 
761.520020, 4 
761.526001, 19 
761.532043, 5 
761.537964, 8 
761.544006, 19 
761.549988, 53 
761.555969, 1 
761.562012, 85 
761.567993, 5 
761.574036, 59 
761.585999, 7 
761.591980, 73 
761.598022, 18 
761.603943, 131 
761.609985, 250 
761.616028, 120 
761.622009, 5 
761.628052, 25 
761.640015, 18 
761.645996, 33 
761.651978, 32 
761.657959, 45 
761.687988, 1 
761.694031, 59 
761.699951, 81 
761.705994, 10 
761.711975, 43 
761.724060, 6 
761.729980, 1 
761.736023, 4 
761.742004, 19 
761.747986, 107 
761.753967, 2 
761.772034, 15 
761.777954, 16 
761.783997, 41 
761.790039, 51 
761.795959, 56 
761.807983, 14 
761.825989, 59 
761.831970, 100 
761.838013, 72 
761.843994, 2 
761.868042, 1 
761.873962, 235 
761.880005, 121 
761.885986, 6 
761.891968, 3 
761.898010, 5 
761.903992, 18 
761.916016, 53 
761.921997, 137 
761.927979, 97 
761.958008, 2 
761.964050, 112 
761.969971, 40 
761.976013, 7 
761.981995, 6 
761.987976, 5 
762.000000, 4 
762.006042, 44 
762.012024, 46 
762.018005, 154 
762.023987, 40 
762.030029, 1 
762.035950, 44 
762.054016, 40 
762.060059, 110 
762.065979, 9 
762.072021, 17 
762.078003, 3 
762.083984, 9 
762.089966, 76 
762.096008, 203 
762.101990, 87 
762.108032, 124 
762.114014, 32 
762.119995, 17 
762.126038, 21 
762.131958, 21 
762.138000, 90 
